event_id,timestamp,session_id,operator_id,machine_id,worker_distance_m,worker_relative_direction,closing_speed_mps,machine_speed_kmh,swing_angle_deg,arm_speed,bucket_state,attachment_movement,machine_state,worker_in_envelope,site_slope_deg,surface_type,congestion_level,blind_zone_flag,rain_mm,visibility_m,dust_level,day_night,seatbelt_status,event_type,severity,trigger_reason,required_action,alert_sent,alert_queued,incident_logged,data_source,synthetic_flag,confidence
SE01181,2026-10-12T02:41:49,S004542,OP1027,EXC009,16.2,right,0.097,10.1,0.0,0.0,open,False,traveling,False,3.3,soft,high,False,0.0,3510.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.835
SE01182,2026-07-01T23:08:04,S002908,OP1002,EXC005,6.6,right,0.834,2.1,6.1,0.845,loading,True,swinging,True,10.1,rocky,low,False,0.35,3679.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.968
SE01183,2026-03-11T02:29:27,S001102,OP1022,EXC007,17.0,left,0.0,0.9,0.0,0.0,loading,False,safe_idle,False,9.0,paved,low,False,0.2,2034.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.768
SE01184,2026-10-03T16:59:21,S004408,OP1001,EXC005,10.5,rear,0.0,0.9,0.0,0.0,loading,False,safe_idle,False,2.4,soft,medium,False,0.16,1252.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.784
SE01185,2026-09-29T12:53:24,S004341,OP1001,EXC008,8.5,right,0.0,1.1,0.0,0.0,closed,False,safe_idle,False,11.8,wet,high,False,0.71,3051.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.821
SE01186,2026-09-27T13:53:38,S004310,OP1007,EXC001,8.2,right,0.401,0.1,0.0,0.468,loading,True,digging,False,9.0,paved,low,False,0.0,4783.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.898
SE01187,2026-10-18T10:28:30,S004643,OP1009,EXC001,9.2,right,0.261,0.4,0.0,0.749,closed,True,digging,False,11.8,wet,high,False,0.0,783.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.898
SE01188,2026-04-28T09:46:22,S001875,OP1013,EXC010,10.8,front,0.343,1.7,0.0,0.632,loading,True,digging,False,1.4,paved,high,False,0.0,609.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.847
SE01189,2026-06-30T16:18:10,S002887,OP1005,EXC006,9.0,front,0.918,2.5,74.2,0.417,loading,True,swinging,True,14.9,soft,medium,True,0.32,2963.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.861
SE01190,2026-03-03T05:30:35,S000976,OP1009,EXC010,13.2,rear,0.338,0.5,0.0,0.648,open,True,digging,False,14.9,soft,medium,False,1.91,705.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.868
SE01191,2026-07-13T05:44:08,S003088,OP1029,EXC009,8.3,left,0.369,2.6,0.0,0.601,loading,True,digging,False,2.4,soft,medium,False,0.0,4255.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.801
SE01192,2026-07-31T06:31:14,S003376,OP1028,EXC007,11.7,left,0.069,0.2,0.0,0.0,loading,False,safe_idle,False,1.4,paved,high,False,0.0,1125.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.855
SE01193,2026-08-22T09:22:51,S003731,OP1029,EXC001,12.1,front,0.427,2.8,0.0,0.424,closed,True,digging,False,10.1,rocky,low,False,0.0,1420.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.836
SE01194,2026-08-06T07:44:44,S003473,OP1019,EXC007,12.5,front,0.377,2.0,0.0,0.656,loading,True,digging,False,11.8,wet,high,False,0.0,1938.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.826
SE01195,2026-04-09T18:25:35,S001577,OP1022,EXC003,18.3,front,0.167,8.2,0.0,0.0,closed,False,traveling,False,1.4,paved,high,False,0.0,2010.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.8
SE01196,2026-11-01T18:24:58,S004872,OP1005,EXC002,157.1,front,0.0,10.5,0.0,0.0,closed,False,traveling,False,10.1,rocky,low,False,0.0,1023.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.841
SE01197,2026-09-01T08:15:33,S003890,OP1020,EXC008,17.5,right,0.0,1.6,0.0,0.0,loading,False,safe_idle,False,2.4,soft,medium,False,0.0,4416.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.831
SE01198,2026-10-03T19:51:49,S004409,OP1021,EXC009,5.1,front,1.014,2.9,27.3,0.373,closed,True,swinging,True,11.8,wet,high,False,0.0,1380.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.926
SE01199,2026-06-03T16:50:38,S002456,OP1024,EXC002,121.4,right,0.0,13.0,0.0,0.0,loading,False,traveling,False,9.0,paved,low,False,0.77,3233.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.87
SE01200,2026-10-25T06:32:50,S004753,OP1008,EXC002,11.9,front,1.738,2.9,78.9,0.647,closed,True,swinging,True,9.0,paved,low,False,0.0,4443.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.967
SE01201,2026-10-20T08:46:17,S004674,OP1024,EXC001,14.6,front,0.419,2.6,0.0,0.433,loading,True,digging,False,2.4,soft,medium,False,0.05,1184.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.896
SE01202,2026-05-19T16:07:03,S002215,OP1025,EXC006,17.1,front,0.062,1.5,0.0,0.0,open,False,safe_idle,False,14.1,rocky,high,False,0.24,4040.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.792
SE01203,2026-04-29T08:46:59,S001890,OP1004,EXC002,15.6,right,0.067,1.1,0.0,0.0,open,False,safe_idle,False,11.3,wet,medium,False,0.0,1782.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.772
SE01204,2026-03-16T12:26:14,S001189,OP1030,EXC001,112.4,left,0.0,7.5,0.0,0.0,open,False,traveling,False,10.1,rocky,low,False,0.0,3870.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.918
SE01205,2026-07-23T05:14:02,S003248,OP1027,EXC001,143.6,rear,0.115,9.5,0.0,0.0,open,False,traveling,False,11.8,wet,high,False,0.05,3684.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.888
SE01206,2026-10-01T14:35:49,S004374,OP1001,EXC009,9.8,right,0.404,1.8,0.0,0.547,open,True,digging,False,9.0,paved,low,False,0.0,1063.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.926
SE01207,2026-01-18T17:30:02,S000280,OP1013,EXC009,9.1,rear,0.153,2.2,0.0,0.476,open,True,digging,False,9.0,paved,low,False,0.0,4676.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.833
SE01208,2026-02-02T16:25:40,S000519,OP1006,EXC006,13.2,front,0.0,3.0,0.0,0.0,open,False,safe_idle,False,11.3,wet,medium,False,0.0,1648.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.839
SE01209,2026-01-16T01:43:53,S000238,OP1001,EXC002,10.1,left,0.888,0.5,64.3,0.621,open,True,swinging,True,11.8,wet,high,False,0.0,623.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.855
SE01210,2026-01-08T16:50:04,S000120,OP1017,EXC010,5.2,right,0.839,1.7,20.9,0.356,open,True,swinging,True,10.1,rocky,low,False,0.25,491.0,medium,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.913
SE01211,2026-01-29T11:39:28,S000452,OP1001,EXC009,9.6,front,0.397,2.8,0.0,0.335,open,True,digging,False,14.9,soft,medium,False,0.0,740.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.837
SE01212,2026-05-03T11:36:54,S001956,OP1010,EXC007,12.4,front,0.03,0.6,0.0,0.0,closed,False,safe_idle,False,14.9,soft,medium,False,0.0,2458.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.804
SE01213,2026-01-25T07:22:35,S000384,OP1023,EXC003,14.2,rear,0.318,2.2,0.0,0.629,loading,True,digging,False,14.9,soft,medium,False,0.0,1262.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.866
SE01214,2026-03-22T02:29:31,S001278,OP1015,EXC002,15.2,front,0.0,2.8,0.0,0.0,loading,False,safe_idle,False,9.0,paved,low,True,0.0,1123.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.783
SE01215,2026-10-13T15:41:42,S004566,OP1021,EXC003,24.9,left,0.027,12.9,0.0,0.0,open,False,traveling,False,1.4,paved,high,False,2.44,5002.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.808
SE01216,2026-01-19T03:56:07,S000287,OP1021,EXC007,10.7,front,1.823,1.7,57.1,0.58,loading,True,swinging,True,1.4,paved,high,False,0.0,1652.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.96
SE01217,2026-03-19T16:57:52,S001240,OP1012,EXC004,14.3,front,0.001,6.0,0.0,0.0,open,False,traveling,False,1.4,paved,high,False,0.01,2095.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.76
SE01218,2026-08-25T12:32:07,S003781,OP1028,EXC005,6.1,right,0.868,0.4,55.6,0.58,closed,True,swinging,True,9.0,paved,low,True,0.68,1269.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.844
SE01219,2026-02-18T01:34:22,S000765,OP1004,EXC006,22.8,rear,0.12,14.8,0.0,0.0,closed,False,traveling,False,1.4,paved,high,False,0.0,1560.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.841
SE01220,2026-03-30T09:20:46,S001411,OP1010,EXC010,18.1,right,0.088,11.9,0.0,0.0,loading,False,traveling,False,9.0,paved,low,False,0.0,3507.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.89
SE01221,2026-04-28T00:53:27,S001869,OP1017,EXC002,10.1,front,0.0,1.1,0.0,0.0,loading,False,safe_idle,False,10.1,rocky,low,False,0.76,2464.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.832
SE01222,2026-06-03T00:48:35,S002445,OP1009,EXC008,10.0,rear,0.263,0.2,0.0,0.959,open,True,digging,False,8.6,soft,medium,False,0.18,4096.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.835
SE01223,2026-07-05T15:55:02,S002967,OP1025,EXC008,8.7,right,1.801,1.3,84.9,0.502,open,True,swinging,True,2.4,soft,medium,True,0.0,1047.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.913
SE01224,2026-09-25T09:57:48,S004275,OP1029,EXC010,135.8,left,0.0,14.2,0.0,0.0,loading,False,traveling,False,11.3,wet,medium,False,0.0,1203.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.877
SE01225,2026-05-14T09:51:48,S002131,OP1028,EXC008,9.3,front,0.337,1.6,0.0,0.847,loading,True,digging,False,11.3,wet,medium,False,0.0,2137.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.832
SE01226,2026-05-02T04:04:44,S001935,OP1029,EXC005,11.7,front,0.0,0.8,0.0,0.0,closed,False,safe_idle,False,10.1,rocky,low,False,0.0,2820.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.826
SE01227,2026-08-04T22:24:55,S003451,OP1009,EXC007,24.4,left,0.159,11.7,0.0,0.0,closed,False,traveling,False,3.3,soft,high,False,0.38,3595.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.866
SE01228,2026-03-18T09:00:57,S001218,OP1003,EXC006,6.9,right,0.918,1.2,22.4,0.777,loading,True,swinging,True,9.0,paved,low,False,0.0,3250.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.91
SE01229,2026-02-22T10:37:35,S000836,OP1026,EXC003,18.5,right,0.182,8.9,0.0,0.0,open,False,traveling,False,10.1,rocky,low,False,0.0,1637.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.81
SE01230,2026-08-28T03:50:05,S003823,OP1002,EXC009,151.1,front,0.0,13.8,0.0,0.0,loading,False,traveling,False,11.3,wet,medium,False,0.1,3278.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.858
SE01231,2026-02-02T23:01:11,S000524,OP1019,EXC009,15.2,left,0.0,2.5,0.0,0.0,open,False,safe_idle,False,11.8,wet,high,True,0.35,137.0,high,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.81
SE01232,2026-04-13T12:51:49,S001637,OP1017,EXC009,15.9,left,0.099,10.2,0.0,0.0,closed,False,traveling,False,8.6,soft,medium,False,1.74,4897.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.807
SE01233,2026-10-02T12:21:27,S004388,OP1011,EXC001,11.3,right,1.884,0.4,18.2,0.762,open,True,swinging,True,11.8,wet,high,True,0.0,3966.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.928
SE01234,2026-07-28T21:21:16,S003338,OP1022,EXC004,8.0,front,0.0,0.2,0.0,0.0,open,False,safe_idle,False,3.3,soft,high,True,0.0,1616.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.805
SE01235,2026-10-15T12:17:02,S004596,OP1025,EXC010,13.2,front,0.248,2.6,0.0,0.968,closed,True,digging,False,11.3,wet,medium,False,0.0,2156.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.873
SE01236,2026-05-19T19:16:41,S002217,OP1029,EXC009,24.6,left,0.118,13.6,0.0,0.0,open,False,traveling,False,9.0,paved,low,False,0.0,943.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.858
SE01237,2026-03-05T23:35:38,S001020,OP1011,EXC005,10.9,front,0.023,0.8,0.0,0.0,loading,False,safe_idle,False,9.0,paved,low,False,0.0,2323.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.799
SE01238,2026-05-19T10:58:35,S002212,OP1020,EXC008,11.0,right,0.313,0.2,0.0,0.511,loading,True,digging,False,8.6,soft,medium,False,0.0,4502.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.849
SE01239,2026-06-19T23:47:32,S002716,OP1019,EXC003,11.7,front,1.846,0.0,0.9,0.45,closed,True,swinging,True,10.1,rocky,low,True,0.0,3279.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.96
SE01240,2026-02-06T18:38:01,S000585,OP1024,EXC007,87.3,right,0.101,14.2,0.0,0.0,closed,False,traveling,False,14.9,soft,medium,False,0.0,2200.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.894
SE01241,2026-04-26T15:33:19,S001847,OP1023,EXC009,10.7,right,0.0,0.6,0.0,0.0,loading,False,safe_idle,False,3.3,soft,high,False,0.0,4379.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.822
SE01242,2026-04-23T08:54:35,S001794,OP1018,EXC002,9.2,right,0.092,1.9,0.0,0.0,loading,False,safe_idle,False,9.0,paved,low,True,0.0,1034.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.803
SE01243,2026-10-23T22:39:11,S004732,OP1023,EXC003,111.1,rear,0.0,7.2,0.0,0.0,closed,False,traveling,False,11.8,wet,high,False,0.0,267.0,medium,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.916
SE01244,2026-07-17T19:55:42,S003162,OP1016,EXC009,13.7,left,0.005,0.9,0.0,0.0,loading,False,safe_idle,False,8.6,soft,medium,False,0.0,3974.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.832
SE01245,2026-04-08T06:06:05,S001552,OP1009,EXC009,7.9,front,0.877,0.9,43.4,0.88,closed,True,swinging,True,3.3,soft,high,False,0.0,823.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.924
SE01246,2026-02-09T20:33:15,S000634,OP1002,EXC003,15.1,left,0.029,2.2,0.0,0.0,open,False,safe_idle,False,11.8,wet,high,False,0.66,831.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.795
SE01247,2026-05-03T11:51:54,S001956,OP1010,EXC007,8.1,rear,0.024,1.7,0.0,0.0,closed,False,safe_idle,False,14.9,soft,medium,False,0.0,2501.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.788
SE01248,2026-05-06T12:13:33,S002004,OP1004,EXC004,8.8,front,0.728,1.0,14.2,0.744,open,True,swinging,True,8.6,soft,medium,False,0.0,501.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.902
SE01249,2026-04-26T14:35:15,S001846,OP1025,EXC003,13.3,left,0.299,1.1,0.0,0.713,closed,True,digging,False,8.6,soft,medium,False,0.05,3226.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.836
SE01250,2026-07-22T19:13:42,S003241,OP1029,EXC007,10.4,rear,0.854,2.6,52.6,0.719,loading,True,swinging,True,8.6,soft,medium,False,1.4,1593.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.913
SE01251,2026-06-10T05:04:39,S002560,OP1019,EXC005,11.4,right,0.421,3.0,0.0,0.625,loading,True,digging,False,8.6,soft,medium,False,0.0,1163.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.824
SE01252,2026-02-21T04:56:35,S000816,OP1013,EXC001,11.9,right,0.416,0.5,0.0,0.889,closed,True,digging,False,10.1,rocky,low,False,0.0,1565.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.836
SE01253,2026-10-02T14:41:18,S004390,OP1029,EXC006,8.7,right,1.963,0.3,47.7,0.405,closed,True,swinging,True,14.1,rocky,high,False,1.48,772.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.954
SE01254,2026-10-24T16:13:17,S004743,OP1018,EXC002,10.0,left,0.023,1.9,0.0,0.0,open,False,safe_idle,False,8.6,soft,medium,False,0.0,735.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.772
SE01255,2026-06-04T01:10:06,S002460,OP1029,EXC003,14.3,right,0.0,5.2,0.0,0.0,loading,False,traveling,False,1.4,paved,high,False,0.0,3421.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.867
SE01256,2026-07-22T23:23:25,S003244,OP1005,EXC004,20.1,right,0.142,7.3,0.0,0.0,loading,False,traveling,False,2.4,soft,medium,False,0.0,3949.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.82
SE01257,2026-01-14T05:24:15,S000208,OP1030,EXC004,16.7,right,0.0,0.7,0.0,0.0,open,False,safe_idle,False,3.3,soft,high,False,0.0,398.0,medium,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.814
SE01258,2026-04-29T23:34:02,S001900,OP1017,EXC008,8.2,left,0.432,1.7,0.0,0.358,closed,True,digging,False,1.4,paved,high,False,0.35,4194.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.84
SE01259,2026-10-01T03:29:00,S004367,OP1029,EXC008,18.6,rear,0.09,10.7,0.0,0.0,closed,False,traveling,False,1.4,paved,high,False,0.31,3971.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.817
SE01260,2026-04-02T10:00:43,S001459,OP1001,EXC004,9.7,front,2.033,0.3,40.7,0.985,closed,True,swinging,True,2.4,soft,medium,True,0.68,2840.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.952
SE01261,2026-03-11T00:32:52,S001101,OP1004,EXC009,19.7,right,0.178,9.9,0.0,0.0,loading,False,traveling,False,3.3,soft,high,False,0.0,2906.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.884
SE01262,2026-11-03T13:13:07,S004901,OP1002,EXC006,15.7,left,0.0,2.4,0.0,0.0,loading,False,safe_idle,False,14.9,soft,medium,False,0.0,3466.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.795
SE01263,2026-10-13T20:41:58,S004570,OP1004,EXC009,5.4,right,0.778,0.3,0.1,0.616,closed,True,swinging,True,3.3,soft,high,False,0.0,4536.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.912
SE01264,2026-09-23T20:46:16,S004250,OP1012,EXC009,8.3,left,0.459,2.6,0.0,0.763,closed,True,digging,False,14.1,rocky,high,False,0.43,2960.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.881
SE01265,2026-03-19T22:49:19,S001244,OP1025,EXC005,8.4,front,0.0,2.4,0.0,0.0,loading,False,safe_idle,False,10.1,rocky,low,False,0.0,5011.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.753
SE01266,2026-03-22T05:30:16,S001280,OP1028,EXC010,9.0,rear,1.899,0.4,28.4,0.526,loading,True,swinging,True,14.1,rocky,high,False,0.0,3586.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.939
SE01267,2026-10-13T09:16:20,S004562,OP1012,EXC006,23.3,right,0.022,11.7,0.0,0.0,open,False,traveling,False,14.9,soft,medium,False,0.59,3096.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.798
SE01268,2026-02-10T01:03:46,S000637,OP1023,EXC002,13.1,right,0.329,1.3,0.0,0.539,closed,True,digging,False,1.4,paved,high,False,0.0,3846.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.843
SE01269,2026-07-14T23:32:49,S003116,OP1020,EXC010,8.2,rear,0.923,0.4,31.9,0.956,loading,True,swinging,True,11.3,wet,medium,True,0.0,2635.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.954
SE01270,2026-01-24T21:33:35,S000379,OP1020,EXC004,16.9,front,0.0,1.2,0.0,0.0,closed,False,safe_idle,False,14.9,soft,medium,False,2.04,4832.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.79
SE01271,2026-08-31T11:24:54,S003876,OP1012,EXC008,8.2,right,0.826,1.7,16.5,0.986,open,True,swinging,True,11.8,wet,high,False,0.23,4249.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.912
SE01272,2026-03-21T18:59:35,S001273,OP1011,EXC006,193.5,front,0.056,6.0,0.0,0.0,closed,False,traveling,False,14.9,soft,medium,False,0.11,2658.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.889
SE01273,2026-07-29T13:06:05,S003349,OP1021,EXC007,11.1,front,1.817,2.8,42.0,0.677,loading,True,swinging,True,3.3,soft,high,False,0.0,1218.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.94
SE01274,2026-02-21T23:14:23,S000828,OP1004,EXC002,13.8,right,0.042,10.1,0.0,0.0,closed,False,traveling,False,10.1,rocky,low,True,1.55,2942.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.78
SE01275,2026-10-21T00:36:49,S004685,OP1017,EXC007,5.5,front,0.905,1.0,42.8,0.317,open,True,swinging,True,9.0,paved,low,False,0.05,2347.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.88
SE01276,2026-06-21T10:31:12,S002739,OP1029,EXC001,9.6,rear,0.035,2.9,0.0,0.0,open,False,safe_idle,False,14.1,rocky,high,False,0.2,1190.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.832
SE01277,2026-01-21T10:55:00,S000324,OP1007,EXC004,18.6,left,0.159,5.7,0.0,0.0,open,False,traveling,False,11.8,wet,high,False,0.04,2136.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.808
